st2,GEOID,lake,lat,lon
ME,23021,Upper Elbow Pond at Piscataquis county ,46.5337986073767,-69.0876449386964
ME,23003,Third Musquacook Lake at Aroostook county ,46.5996229274044,-69.1466897877136
ME,23021,Fourth Musquacook Lake at Piscataquis county ,46.5681686497485,-69.1463579719647
ME,23021,Mooseleuk Lake at Piscataquis county ,46.5109012787404,-68.9083111401004
ME,23021,Little Hudson Pond at Piscataquis county ,46.4882732243847,-69.0020625834578
ME,23021,Lower Elbow Pond at Piscataquis county ,46.5231689351687,-69.050062176284
ME,23021,Middle Elbow Pond at Piscataquis county ,46.5266674516023,-69.0716291718609
ME,23021,Peaked Mountain Pond at Piscataquis county ,46.5079567807629,-69.0878028910106
ME,23021,Upper Island Pond at Piscataquis county ,46.5021353795211,-69.0654852289205
ME,23021,Little Harrow Lake at Piscataquis county ,46.5111876900006,-69.1719539497902
ME,23021,Clear Lake at Piscataquis county ,46.5202292022729,-69.1289721085325
ME,23021,Harrow Lake at Piscataquis county ,46.5121345820591,-69.2134451623944
ME,23021,Lower Deadwater Pond at Piscataquis county ,46.4832511755799,-69.1512812667991
ME,23021,Pleasant Lake at Piscataquis county ,46.4733857162081,-69.1799930584794
ME,23021,Upper Deadwater Pond at Piscataquis county ,46.4876456911797,-69.1406209889977
ME,23021,Upper Portage Pond at Piscataquis county ,46.4489759033863,-69.1447077765869
ME,23021,Lower Portage Pond at Piscataquis county ,46.4487558536219,-69.1652311749764
ME,23021,Ragged Pond at Piscataquis county ,46.4600509672783,-69.0399061132301
ME,23021,Second Currier Pond at Piscataquis county ,46.4154960807819,-69.1078045849912
ME,23021,Sewall Deadwater Pond at Piscataquis county ,46.4391882964655,-69.0766655938464
ME,23021,Echo Lake at Piscataquis county ,46.4313890945368,-69.1145691866197
ME,23021,First Currier Pond at Piscataquis county ,46.4193870404649,-69.0988735405943
ME,23021,Chase Lake at Piscataquis county ,46.4111068519307,-69.0452235300372
ME,23021,Munsungan Lake at Piscataquis county ,46.3806786339197,-68.9873311357197
ME,23021,Little Buffer Pond at Piscataquis county ,46.3930599072998,-69.1033449426029
ME,23021,Third Currier Pond at Piscataquis county ,46.4033769592027,-69.1058807021106
ME,23021,Sixth Currier Pond at Piscataquis county ,46.3960804776349,-69.0845645091798
ME,23021,Fourth Currier Pond at Piscataquis county ,46.3992659890373,-69.101056427969
ME,23021,Fifth Currier Pond at Piscataquis county ,46.3963796024656,-69.0900291953345
ME,23021,Upper Partridge Pond at Piscataquis county ,46.3613131216552,-69.1504316416015
ME,23021,Upper Bluffer Pond at Piscataquis county ,46.3596343824859,-69.1247120149085
ME,23021,Bluffer Pond at Piscataquis county ,46.3738392738129,-69.0977901305047
ME,23021,Partridge Pond at Piscataquis county ,46.3686856300745,-69.1488334569399
ME,23021,Lower Partridge Pond at Piscataquis county ,46.3701420543992,-69.1675417763357
ME,23021,Upper Soper Pond at Piscataquis county ,46.387043155893,-69.2093918851241
ME,23021,Black Spruce Pond at Piscataquis county ,46.3410286521606,-69.0191264952281
ME,23021,Big Marsh Pond at Piscataquis county ,46.3403523143819,-68.8593243562716
ME,23021,Big Reed Pond at Piscataquis county ,46.3531622129943,-69.057389417894
ME,23021,Buckley Pond at Piscataquis county ,46.3345363822997,-69.0520856108321
ME,23021,Reed Deadwater at Piscataquis county ,46.3452430073907,-69.0489936604436
ME,23021,Little Reed Pond at Piscataquis county ,46.3424240865647,-69.0807368625226
ME,23021,Pretty Pond at Piscataquis county ,46.3214898027029,-69.1210482789834
ME,23021,Little Pillsbury Pond at Piscataquis county ,46.3285446437577,-69.1527046083075
ME,23021,Twin Lake at Piscataquis county ,46.4107000982543,-69.2621793406586
ME,23021,Haymock Lake at Piscataquis county ,46.3033385546115,-69.1849467936267
ME,23021,Line Pond at Piscataquis county ,46.3056895957897,-69.1291353463057
ME,23021,Matthews Pond at Piscataquis county ,46.3183658664377,-69.0617438860121
ME,23021,Snowshoe Pond at Piscataquis county ,46.3091760506307,-69.1007709705246
ME,23021,Hay Pond at Piscataquis county ,46.2979510306999,-69.1058591141536
ME,23021,Chandler Pond at Piscataquis county ,46.3070306643926,-69.0622508210355
ME,23021,Little Marsh Pond at Piscataquis county ,46.3303130700051,-68.8414291271965
ME,23021,Little Millinocket Lake at Piscataquis county ,46.2848329804259,-68.9271102319546
ME,23021,Atkins Pond at Piscataquis county ,46.3090277889446,-68.9370001112308
ME,23021,Little Caribou Pond at Piscataquis county ,46.2916692745591,-68.9729933673797
ME,23021,Jack Pond at Piscataquis county ,46.3038251459919,-68.9903667174757
ME,23021,Elsie Pond at Piscataquis county ,46.2916356610384,-68.9599894846562
ME,23021,Big Caribou Pond at Piscataquis county ,46.2973560518243,-68.9853555976381
ME,23021,May Pond at Piscataquis county ,46.2875943494921,-69.099649127068
ME,23021,Spring Pond at Piscataquis county ,46.3017281362224,-69.0452982263227
ME,23021,Blackmore Pond at Piscataquis county ,46.2880694028484,-69.0105064283586
ME,23021,Carpenter Pond at Piscataquis county ,46.2834365788494,-69.1171521809633
ME,23021,Upper Moose Pond at Piscataquis county ,46.27703148991,-69.0493963218616
ME,23021,Fourth Lake at Piscataquis county ,46.2691458897029,-69.1700695647119
ME,23021,Little Leadbetter Pond at Piscataquis county ,46.2457807927629,-69.1969582420877
ME,23021,East Branch Pond at Piscataquis county ,46.2587593559921,-69.1580900579335
ME,23021,4th Debsconeag Lake at Piscataquis county ,45.7526300531412,-69.0774438876633
ME,23021,Hale Pond at Piscataquis county ,45.8100621738123,-68.9755486842576
ME,23021,2nd Debsconeag Lake at Piscataquis county ,45.7787832208649,-69.0378893993575
ME,23021,Little Minister Pond at Piscataquis county ,45.7914917333074,-69.057625966927
ME,23021,Big Minister Pond at Piscataquis county ,45.7881508993846,-69.0502573763621
ME,23021,1st Debsconeag Lake at Piscataquis county ,45.7767222420996,-68.9826201314651
ME,23021,Third Lake at Piscataquis county ,46.2454922578758,-69.0306910477027
ME,23021,Snake Pond at Piscataquis county ,46.2484210680095,-69.132460350029
ME,23021,Tilly Pond at Piscataquis county ,46.2940494515268,-68.8312634983527
ME,23021,Brayley Pond at Piscataquis county ,46.2268912990671,-69.0304551709909
ME,23021,Saddle Pond at Piscataquis county ,46.2235564208067,-68.8725488634984
ME,23021,Coffeelos Pond at Piscataquis county ,46.1634856477813,-69.1416934195471
ME,23021,Little Coffeelos Pond at Piscataquis county ,46.1606169493894,-69.1087372590495
ME,23021,Imlos Pond at Piscataquis county ,46.1884077037205,-69.1594904134202
ME,23021,Telos Lake at Piscataquis county ,46.1362591877156,-69.1697769590822
ME,23021,Midnight Pond at Piscataquis county ,46.1376234511942,-69.2420801154139
ME,23021,Shallow Lake at Piscataquis county ,46.225785659904,-69.4803000075495
ME,23021,Nesowadnehunk Lake at Piscataquis county ,46.0406483882807,-69.0956818723516
ME,23021,Thissell Pond at Piscataquis county ,46.0819294959173,-69.1002298946865
ME,23021,Little Nesowadnehunk Lake at Piscataquis county ,46.068916360022,-69.1028053202542
ME,23021,Hudson Pond at Piscataquis county ,46.1680874581416,-69.0008130385835
ME,23021,Blunder Pond at Piscataquis county ,46.1586617332643,-68.9882809644333
ME,23021,High Pond at Piscataquis county ,46.1391748668821,-68.8423914192296
ME,23021,Littlefield Pond at Piscataquis county ,46.1462489220279,-68.8287390339031
ME,23021,Lower Fowler Pond at Piscataquis county ,46.1327335286409,-68.8619810733704
ME,23021,Lower South Branch Pond at Piscataquis county ,46.1030067009608,-68.8965542697341
ME,23021,Upper South Branch Pond at Piscataquis county ,46.08916499727,-68.8931726375113
ME,23021,Middle Fowler Pond at Piscataquis county ,46.1216692482142,-68.8432408474926
ME,23021,Little Fowler Pond at Piscataquis county ,46.1181843306709,-68.8325151495649
ME,23021,Weed Pond at Piscataquis county ,46.0322407540114,-68.876580872201
ME,23021,Pogy Pond at Piscataquis county ,46.0326152028124,-68.892207470844
ME,23025,Saint Francis Lake at Somerset county ,46.3204522535621,-69.7538745459525
ME,23025,Baker Lake at Somerset county ,46.2672270054792,-69.9113115391134
ME,23003,Chandler Lake at Aroostook county ,46.4592767117863,-68.7039683991983
ME,23021,Caucomgomoc Lake at Piscataquis county ,46.2036825307465,-69.6037384070358
ME,23021,Little Scott Deadwater at Piscataquis county ,46.1479973904299,-69.5234314631975
ME,23021,Johnson Pond at Piscataquis county ,46.3189608340429,-69.5785333745835
ME,23021,Rowe Pond at Piscataquis county ,46.2370672449284,-69.6366240861456
ME,23021,Avery Pond at Piscataquis county ,46.2404010870885,-69.6676735017263
ME,23025,Russell Pond at Somerset county ,46.0843160499057,-69.8226463046522
ME,23025,Clayton Pond at Somerset county ,46.170166133256,-69.881760210769
ME,23025,Upper First Saint John Pond at Somerset county ,46.0335297081019,-69.9835479301613
ME,23025,Lower First Saint John Pond at Somerset county ,46.0265376990954,-69.9790094059189
ME,23025,Little Foley Pond at Somerset county ,45.9493206346042,-70.062763203824
ME,23025,Lane Pond at Somerset county ,45.9459038993369,-70.0777850334499
ME,23025,Foley Pond at Somerset county ,45.93533278221,-70.0531959364246
ME,23025,Dole Pond at Somerset county ,46.0012623951461,-70.2037632106188
ME,23025,Spencer Pond at Somerset county ,46.0026081514883,-70.0284292033311
ME,23025,Truesdale Pond at Somerset county ,46.021451215362,-70.0433792748292
ME,23025,Hurricane Pond at Somerset county ,46.0757548945166,-70.2591999794005
ME,23025,Line Pond at Somerset county ,46.0547188138981,-70.2757461208535
ME,23025,Roberts Pond at Somerset county ,46.0591292543695,-70.2688674641542
ME,23025,Middle Grenier Pond at Somerset county ,45.9685759883637,-70.2583585917721
ME,23025,Spaulding Pond at Somerset county ,45.9858500619196,-70.1528916220996
ME,23025,Fischer Ponds at Somerset county ,45.981568960886,-70.2922955014248
ME,23025,Clish Pond at Somerset county ,46.0197514299346,-70.2579925617685
ME,23025,Little Grenier Pond at Somerset county ,45.9652130637718,-70.2658759353079
ME,23025,Big Grenier Pond at Somerset county ,45.9710303664236,-70.2423169005763
ME,23021,Big Hurd Pond at Piscataquis county ,46.1677699873959,-69.6604718191771
ME,23021,Berry Pond at Piscataquis county ,45.80637061531,-69.3970228842613
ME,23021,Little Berry Pond at Piscataquis county ,45.8013509279766,-69.3837324454721
ME,23021,Ragged Lake at Piscataquis county ,45.8210395404114,-69.3760831347118
ME,23021,Cassidy Deadwater at Piscataquis county ,45.9814154100262,-69.6283539509147
ME,23021,McGooseley Pond at Piscataquis county ,46.006229535242,-69.618248546032
ME,23025,Elm Pond at Somerset county ,46.023535544086,-69.8080825307097
ME,23003,Center Pond at Aroostook county ,46.5288976273801,-68.75432686088
ME,23003,Spectacle Pond at Aroostook county ,46.5413069164141,-68.7446353222863
ME,23003,Round Mountain Pond at Aroostook county ,46.6021179526594,-68.7888029735694
ME,23003,Weeks Pond at Aroostook county ,46.5771409643538,-68.7859708815801
ME,23025,Tomhegan Pond at Somerset county ,45.79824092683,-69.8896666093826
ME,23017,Kezar Pond at Oxford county ,44.0830780152505,-70.8818711718712
ME,23011,Woodbury Pond at Kennebec county ,44.1997230409751,-69.9497108516191
ME,23011,Buker Pond at Kennebec county ,44.1675016151658,-69.9803226285744
ME,23011,Little Purgatory Pond at Kennebec county ,44.2152717688763,-69.9467972143307
ME,23011,Maranacook Lake at Kennebec county ,44.3452466033086,-69.9564482535643
ME,23011,Nehumkeag Pond at Kennebec county ,44.1860938003498,-69.7176305509495
ME,23011,Carleton Pond at Kennebec county ,44.3484688709793,-69.9077849343808
ME,23011,Cochnewagon Lake at Kennebec county ,44.2302189618662,-70.0449673507222
ME,23011,Brainard Pond at Kennebec county ,44.3703915094682,-69.9163217548577
ME,23011,Kezar Pond at Kennebec county ,44.3155947070079,-69.9166206441128
ME,23011,Ingham Pond at Kennebec county ,44.4535825810583,-69.9279681389067
ME,23011,Shed Pond at Kennebec county ,44.3600874009935,-69.8759510352761
ME,23011,Moose Pond at Kennebec county ,44.4741293154283,-69.9652548903264
ME,23011,Little Cobbossee Lake at Kennebec county ,44.3281780155636,-69.8860934332631
ME,23007,Crowell Pond at Franklin county ,44.5900827724595,-70.0396101217828
ME,23007,Wilson Pond at Franklin county ,44.5962032630346,-70.2499853460003
ME,23011,Lower Narrows Pond at Kennebec county ,44.290527882501,-69.9505760343156
ME,23011,Upper Narrows Pond at Kennebec county ,44.3070176763276,-69.9427645364762
ME,23005,Brandy Pond at Cumberland county ,43.955426057306,-70.5896389124148
ME,23005,Woods Pond at Cumberland county ,44.0324217957008,-70.735613494194
ME,23017,Pickerel Pond at Oxford county ,43.9677253749189,-70.7362713451725
ME,23031,Spruce Pond at York county ,43.7768454492073,-70.8590684210552
ME,23017,Trafton Pond at Oxford county ,43.8459532962289,-70.8909197594621
ME,23017,Black Lake at Oxford county ,43.8302844400849,-70.9153888546466
ME,23031,Doles Pond at York county ,43.6789845485773,-70.7180392153399
ME,23031,Haley Pond at York county ,43.7425097912103,-70.7984709784109
ME,23031,Isinglass Pond at York county ,43.6691447989546,-70.6921788270795
ME,23031,Boyd Pond at York county ,43.6823976849518,-70.6921733444172
ME,23017,Perley Pond at Oxford county ,43.967160626908,-70.7464048526994
ME,23005,Ingalls pond at Cumberland county ,43.9665219166956,-70.6870384274088
ME,23017,Burnt Meadow Pond at Oxford county ,43.9257795556222,-70.8877785308512
ME,23017,Stanley Pond at Oxford county ,43.8359800346081,-70.8885827613949
ME,23017,Colcord Pond at Oxford county ,43.8477498988447,-70.9574884658138
ME,23031,L Pond at York county ,43.3468503962771,-70.7161566362305
ME,23017,Granger Pond at Oxford county ,43.9563694624163,-70.7871480952743
ME,23017,Pequawket Pond at Oxford county ,43.9100502348845,-70.843107510034
ME,23031,West Pond at York county ,43.7530274412941,-70.8725067931999
ME,23005,Sebago Cove at Cumberland county ,43.9389248572233,-70.6221924769302
ME,23017,Hancock Pond at Oxford county ,43.9416953959459,-70.74579143185
ME,23017,Twitchell Pond at Oxford county ,44.3581045377788,-70.6813114334652
ME,23007,Sabbath Day Pond at Franklin county ,44.8393085763383,-70.6582456852627
ME,23005,Dumpling Pond at Cumberland county ,43.9822564974227,-70.4878163322756
ME,23017,Keys Pond at Oxford county ,44.1433253263853,-70.8201120536182
ME,23001,Middle Range Pond at Androscoggin county ,44.0289683051558,-70.3787207546426
ME,23017,Papoose Pond at Oxford county ,44.2326387619361,-70.7129195700782
ME,23001,Upper Range Pond at Androscoggin county ,44.0050327042972,-70.3990388242628
ME,23017,Little Pennesseewassee Pond at Oxford county ,44.224334112962,-70.6157164170251
ME,23017,Indian Pond at Oxford county ,44.3546668798732,-70.6498831707495
ME,23017,Farrington Pond at Oxford county ,44.1777209114214,-70.9269415196927
ME,23001,Lower Range Pond at Androscoggin county ,44.0442420656373,-70.3666060539532
ME,23017,Stearns Pond at Oxford county ,44.1216019125102,-70.7771048001931
ME,23017,Howard Pond at Oxford county ,44.5060415636009,-70.7219120761656
ME,23017,Concord Pond at Oxford county ,44.4433347221881,-70.5523570990614
ME,23017,Pleasant Lake at Oxford county ,44.0368770807296,-70.5247536262358
ME,23017,Little Moose Pond at Oxford county ,44.137597874691,-70.7400385581421
ME,23017,Virginia Lake at Oxford county ,44.2709031874987,-70.8644239614267
ME,23005,Bonny Eagle Pond at Cumberland county ,43.6909099484656,-70.5833457699662
ME,23017,Canton Lake at Oxford county ,44.4264559422021,-70.3241990297761
ME,23017,Songo Pond at Oxford county ,44.3594720473431,-70.7913255100352
ME,23017,Charles Pond at Oxford county ,44.1345864404173,-70.9689262496888
ME,23017,McWain Pond at Oxford county ,44.1889244910089,-70.6783034793752
ME,23005,Sabbathday Lake at Cumberland county ,43.9773969766971,-70.3535986964138
ME,23007,Webb Lake at Franklin county ,44.696126319587,-70.4478892672076
ME,23017,Keoka Lake at Oxford county ,44.1793735327224,-70.7059917695046
ME,23027,Sandy Pond at Waldo county ,44.515671572343,-69.3060079180026
ME,23011,Lake Annabessacook at Kennebec county ,44.26847988661,-69.9806634030636
ME,23001,Sabattus Pond at Androscoggin county ,44.1459398139415,-70.0985663652759
ME,23011,Lower Togus Pd at Kennebec county ,44.2989387019119,-69.6666499507368
ME,23013,Alford Lake at Knox county ,44.2374858276571,-69.2158688383482
ME,23027,Sheepscot Pond at Waldo county ,44.3615449794922,-69.4303779447647
ME,23011,Little Togus Pd at Kennebec county ,44.3079540671094,-69.6656320616771
ME,23027,Little Pond at Waldo county ,44.38816487599,-69.1969484480819
ME,23021,First Roach Pond at Piscataquis county ,45.6545461260347,-69.379169997944
ME,23027,Moody Pond at Waldo county ,44.2934074756434,-69.1435479168568
ME,23027,Cross Pond at Waldo county ,44.4182564200922,-69.1287384921135
ME,23011,Mud pond at Kennebec county ,44.3251987019164,-69.6329450085199
ME,23011,Hutchinson Pond at Kennebec county ,44.2645694583333,-69.8722169325233
ME,23013,Fish Pond at Knox county ,44.2237120856118,-69.1872091254805
ME,23027,Norton Pond at Waldo county ,44.286956544142,-69.1110906181503
ME,23013,Grassy Pond at Knox county ,44.2076507389356,-69.1767445461653
ME,23013,Hobbs Pond at Knox county ,44.2484862329094,-69.1688940509794
ME,23013,Sennebec Pond at Knox county ,44.2517497549324,-69.2681250449922
ME,23027,Tilden Pond at Waldo county ,44.3675735605935,-69.1123816800103
ME,23013,Chichawaukie Pond at Knox county ,44.1406394732946,-69.1136090744462
ME,23021,Big Lyford Pond at Piscataquis county ,45.5915984938646,-69.3218180245056
ME,23013,Washington Pond at Knox county ,44.2890423468954,-69.3738083127602
ME,23011,Threecornered Pond at Kennebec county ,44.3468581701318,-69.6430787891757
ME,23013,Seven Tree Pond at Knox county ,44.1908653235683,-69.2749792004836
ME,23013,Crawford Pond at Knox county ,44.1914096577344,-69.2450805941014
ME,23003,Madawaska Lake at Aroostook county ,47.0256256867842,-68.21231758958
ME,23019,Lake Wassookeag at Penobscot county ,45.0298697262513,-69.3093139275131
ME,23025,Stafford Pond at Somerset county ,44.8912495968946,-69.5039726077631
ME,23019,Etna Pond at Penobscot county ,44.8307360602349,-69.1022711867358
ME,23019,Echo Lake at Penobscot county ,45.0145435251492,-69.2628984092302
ME,23025,Great Moose Lake at Somerset county ,44.9224071805628,-69.5162545298455
ME,23019,Sebasticook Lake at Penobscot county ,44.8590351787361,-69.2422982834965
ME,23025,Big Indian Pond at Somerset county ,44.9365410355449,-69.3855163915496
ME,23025,Wesserunsett (Hayden) Lake at Somerset county ,44.8393258567675,-69.7674436516939
ME,23025,Pleasant Pond at Somerset county ,45.2543311123264,-69.9206024534679
ME,23025,Little Big Wood Pond at Somerset county ,45.6355108944724,-70.3556213027635
ME,23025,Sugar Berth Pond at Somerset county ,45.6432294683015,-70.3515463812319
ME,23025,Grace Pond at Somerset county ,45.4773910432724,-70.1777129178494
ME,23025,King and Bartlett Lake at Somerset county ,45.3643915149287,-70.3644312016354
ME,23025,Enchanted Pond at Somerset county ,45.4339450994092,-70.1849001105039
ME,23003,McGowan Lake at Aroostook county ,46.6579110678595,-68.7934615169238
ME,23003,Deboullie Pond at Aroostook county ,46.9649458750883,-68.8579752595449
ME,23003,Sixth Pelletier Brook Lake at Aroostook county ,46.9811498527189,-68.9249654907923
ME,23003,Gardner Pond at Aroostook county ,46.9618604239346,-68.8902265013356
ME,23003,Fifth Pelletier Brook Lake at Aroostook county ,46.9806128277978,-68.8847188232117
ME,23003,Little Black Ponds at Aroostook county ,46.9726492666745,-68.8495575181233
ME,23003,Togue Pond at Aroostook county ,46.9347049083599,-68.8940023673854
ME,23003,Galilee Pond at Aroostook county ,46.9485464711418,-68.8778236070433
ME,23003,Stink Pond at Aroostook county ,46.9467892649519,-68.827300299722
ME,23003,Upper Pond at Aroostook county ,46.9437664754359,-68.8533857912441
ME,23003,North Pond at Aroostook county ,46.9214678692385,-68.8829794650894
ME,23003,Denny Pond at Aroostook county ,46.9441516824118,-68.8713064811701
ME,23003,Perch Pond at Aroostook county ,46.9388828338941,-68.8611678969152
ME,23003,Pushineer Pond at Aroostook county ,46.9605401748696,-68.8420449471878
ME,23021,Harrington Lake at Piscataquis county ,45.9356418311914,-69.16157187127
ME,23021,Harrington Pond at Piscataquis county ,45.9127188746785,-69.1154403735702
ME,23021,Slaughter Pond at Piscataquis county ,45.9127026093452,-69.0827626225356
ME,23021,Polly Pond at Piscataquis county ,45.909305169364,-69.0783310130488
ME,23021,Fowler Lake at Piscataquis county ,45.8882035975758,-69.0956996657419
ME,23021,Celia Pond at Piscataquis county ,45.8920342053614,-69.0681399658945
ME,23021,Jackson Pond at Piscataquis county ,45.8943101447302,-69.0740801780322
ME,23021,Lily Pad Pond at Piscataquis county ,45.8770567623436,-69.0420694407726
ME,23021,Daicey Pond at Piscataquis county ,45.8815393661123,-69.0258116040303
ME,23021,Elbow Pond at Piscataquis county ,45.888127883248,-69.0165649155195
ME,23021,Tracy Pond at Piscataquis county ,45.890904974349,-69.013052615778
ME,23021,Foss and Knowlton Pond at Piscataquis county ,45.8573629152187,-69.0014503436917
ME,23021,Stump Pond at Piscataquis county ,45.866493300205,-68.9614180806418
ME,23021,Abol Pond at Piscataquis county ,45.8387166431214,-68.9259109930694
ME,23021,Caverly Pond at Piscataquis county ,45.8397002390668,-68.9069810563223
ME,23021,Horserace Rapids at Piscataquis county ,45.8612129823986,-69.078392693292
ME,23021,Nesowadnehunk Deadwater at Piscataquis county ,45.8493156450741,-69.0554085796644
ME,23021,Abol Deadwater Pond West at Piscataquis county ,45.8349707312018,-68.9822888427641
ME,23021,Abol Deadwater Pond East at Piscataquis county ,45.8330240959039,-68.9695375844647
ME,23021,Pitman Pond at Piscataquis county ,45.823424071766,-69.0094358276172
ME,23021,Helon Taylor Pond at Piscataquis county ,45.8353507443393,-68.888092780048
ME,23021,Daisey Pond at Piscataquis county ,45.8041383664207,-69.0446085583567
ME,23021,Upper Togue Pond at Piscataquis county ,45.8238296548757,-68.8956399408889
ME,23021,Mink Pond at Piscataquis county ,45.8386731164822,-68.8827328199587
ME,23021,Tea Pond at Piscataquis county ,45.8389292503733,-68.8559615138185
ME,23021,Lower Togue Pond at Piscataquis county ,45.8206190950089,-68.8714651815644
ME,23021,Oak Hill Pond at Piscataquis county ,45.8024677240637,-68.8683195876669
ME,23021,Sunday Pond at Piscataquis county ,45.8040957006052,-68.8934729881992
ME,23021,Debsconeag Deadwater at Piscataquis county ,45.7692468166012,-68.9500847563986
ME,23021,Fifth Debsconeag Lake at Piscataquis county ,45.7623774149509,-69.0992286135119
ME,23021,Hurd Pond at Piscataquis county ,45.8002594457087,-68.9962669345139
ME,23021,Rainbow Lake at Piscataquis county ,45.8238812323274,-69.1167546695222
ME,23021,Doughnut Pond at Piscataquis county ,45.8095517058408,-69.1227722390969
ME,23021,Collings Pond at Piscataquis county ,45.8251872850425,-69.1667253816921
ME,23021,Buck Pond at Piscataquis county ,45.8180844455017,-69.1769639201571
ME,23021,Pin Pond at Piscataquis county ,45.8392482084198,-69.1373840656309
ME,23021,Clifford Pond at Piscataquis county ,45.8350344264409,-69.0929911125039
ME,23021,Stratton Pond at Piscataquis county ,45.7910269335897,-69.104463942926
ME,23021,Eighth Debsconeag Pond at Piscataquis county ,45.7782549595092,-69.1252251151664
ME,23021,Sixth Debsconeag Pond at Piscataquis county ,45.7600801735572,-69.1215411851087
ME,23021,Little Kelly Pond at Piscataquis county ,45.8174400480524,-69.2293224073555
ME,23021,Gould Pond at Piscataquis county ,45.7856270012246,-69.1393244827802
ME,23021,Bean Pond at Piscataquis county ,45.8066221769275,-69.2169520715468
ME,23021,Kelly Pond at Piscataquis county ,45.8051876099503,-69.2289688724793
ME,23021,Sing Song Pond at Piscataquis county ,45.682807036865,-69.1427138612231
ME,23021,Nahmakanta Lake at Piscataquis county ,45.7517211755331,-69.1369558137611
ME,23031,Deering Pond at York county ,43.4667385858107,-70.8218123340564
ME,23031,Loon Pond at York county ,43.5074028973759,-70.8768292432434
ME,23031,Wilson Lake at York county ,43.5577795731529,-70.9382125825157
ME,23031,Old Sand And Gravel Pits at York county ,43.4287937844394,-70.7134844105365
ME,23031,No. 1 Pond at York county ,43.4455894462037,-70.7777767970776
ME,23021,Cow Pond at Piscataquis county ,45.7616786253217,-69.3421629177137
ME,23021,Female Pond at Piscataquis county ,45.748068294156,-69.2229747158124
ME,23021,First Musquash Pond at Piscataquis county ,45.7282274145936,-69.1775164590629
ME,23021,Second Musquash Pond at Piscataquis county ,45.7155712039766,-69.1680939968463
ME,23021,Prentiss Pond at Piscataquis county ,45.7295307310901,-69.1519043602033
ME,23021,Third Musquash Pond at Piscataquis county ,45.7129115875579,-69.2015171886978
ME,23021,Little Female Pond at Piscataquis county ,45.752165835694,-69.2434579899493
ME,23021,Little Fisher Pond at Piscataquis county ,45.7668403126927,-69.2740683384297
ME,23021,Fox Pond at Piscataquis county ,45.6208670763129,-69.1616513286575
ME,23021,Monkey Pond at Piscataquis county ,45.6550517375885,-69.1879443581729
ME,23021,Spruance Pond at Piscataquis county ,45.637870083049,-69.1625761961636
ME,23021,Big Pleasant Pond at Piscataquis county ,45.642484757662,-69.1692115610223
ME,23021,Fourth Branch West Pond at Piscataquis county ,45.6033080746396,-69.2723951566284
ME,23021,First West Branch Pond at Piscataquis county ,45.5840530051619,-69.2849855307364
ME,23021,Seventh Roach Pond at Piscataquis county ,45.626303410936,-69.1923989609687
ME,23021,Third West Branch Pond at Piscataquis county ,45.5880535519856,-69.25231702595
ME,23021,Big Spring at Piscataquis county ,45.6208742324815,-69.2380102679949
ME,23021,Alligator Pond at Piscataquis county ,45.630136965037,-69.1894980252712
ME,23021,Sixth Roach Pond at Piscataquis county ,45.6240681768811,-69.2153728386434
ME,23021,Fourth Roach Pond at Piscataquis county ,45.6420213216094,-69.2482898343489
ME,23021,Long Bog at Piscataquis county ,45.6631591674063,-69.2617737781291
ME,23021,Second Roach Pond at Piscataquis county ,45.6756522307462,-69.2907860609244
ME,23021,Crawford Pond at Piscataquis county ,45.6258296012458,-69.1308389357694
ME,23021,Johnston Pond at Piscataquis county ,45.5987043843218,-69.0650036061912
ME,23021,Jo-Mary Pond at Piscataquis county ,45.5768416525848,-69.0394151846443
ME,23021,Ebeemee Lake at Piscataquis county ,45.4291768454965,-69.0105404450706
ME,23021,Upper Ebeemee Lake at Piscataquis county ,45.5009101170752,-68.9806556132444
ME,23021,Lake Onawa at Piscataquis county ,45.3817420415576,-69.379049757162
ME,23021,Sampson Pond at Piscataquis county ,45.4129433288228,-69.3178177281085
ME,23021,Lucia Pond at Piscataquis county ,45.4027729827546,-69.3197362257261
ME,23021,Dam Pond at Piscataquis county ,45.4220442350037,-69.2815170835724
ME,23021,Camp Pond at Piscataquis county ,45.4292132318209,-69.2685561716008
ME,23021,Cloud Pond at Piscataquis county ,45.4177592816783,-69.3570858297339
ME,23021,Boot Pond at Piscataquis county ,45.4266074768428,-69.2890147841294
ME,23021,West Chairback Pond at Piscataquis county ,45.4446258294187,-69.2835896648675
ME,23021,Sucker Brook Pond at Piscataquis county ,45.4477318422045,-69.1355200334827
ME,23021,Silver Lake at Piscataquis county ,45.4553825328681,-69.1795824843663
ME,23021,East Chairback Pond at Piscataquis county ,45.4638515475294,-69.2786741524691
ME,23021,Lake Hebron at Piscataquis county ,45.2830253709377,-69.5271594896364
ME,23021,Little Greenwood Pond at Piscataquis county ,45.3690633785796,-69.4139355683628
ME,23021,Doe Pond at Piscataquis county ,45.2722553126496,-69.5455352458967
ME,23021,Eighteen Pond at Piscataquis county ,45.3184604747847,-69.4644819525818
ME,23021,Mud Greenwood Pond at Piscataquis county ,45.3538052683213,-69.3879948050654
ME,23021,Squankin Lake at Piscataquis county ,45.3369108357752,-69.4545305365118
ME,23025,Little Austin at Somerset county ,45.2268704271631,-69.7766680732392
ME,23025,Bald Mountain Pond at Somerset county ,45.2594764291443,-69.7290376056679
