NAME,lake,st2,lat,lon,area
Imperial,Draper Lake,CA,33.1597589111727,-114.683608282383,0.196366641198906
Imperial,Ferguson Lake,CA,32.9828607691718,-114.502477168168,2.46754292067814
Imperial,Laguna Reservoir,CA,32.827681352782,-114.494284635302,0.277042111940776
Modoc,Lower Alkali Lake,CA,41.2469547295397,-120.039316786382,37.1397493352667
Lassen,Willow Lake,CA,40.9159063869998,-120.002646799658,0.105442084481415
Lassen,Smoke Creek Reservoir,CA,40.6295624792047,-119.999940323852,0.27367528228588
Placer,Lake Tahoe,CA,39.0960088731683,-120.033466496403,497.630157055193
Siskiyou,Indian Tom Lake,CA,41.991798983634,-121.878151061906,1.85190670550361
Siskiyou,Miller Lake,CA,41.9921639723939,-121.856038992858,1.43019975856076
Modoc,Lower Muldoon Tank,CA,41.9844261535633,-120.692845400079,0.00173584931861759
Modoc,Goose Lake,CA,41.9250965592684,-120.423176653108,412.522122021647
San Francisco,Blue Heron Lake,CA,37.7689374447869,-122.475016935822,0.0517811880344458
El Dorado,Upper Echo Lake,CA,38.843206708132,-120.07557378749,0.312079070463429
Butte,Thermalito Afterbay,CA,39.47437022903,-121.66823100361,15.1028986986509
Nevada,Island Lake,CA,39.3990601197251,-120.620814889899,0.129054007004966
Nevada,Milk Lake,CA,39.3949729806303,-120.608380644291,0.052431426940774
Nevada,Sawmill Lake,CA,39.4417791557845,-120.597103958848,0.449075688826114
Nevada,Bowman Lake,CA,39.4524594315497,-120.636800514177,3.18046688360465
Modoc,Clear Lake Reservoir,CA,41.8668233222887,-121.146806315182,90.0765726065725
Shasta,Whiskeytown Lake,CA,40.6255112481335,-122.55859091383,12.6699330091644
Mono,Mono Lake,CA,38.0075136043164,-119.015838977899,182.328848433969
Yuba,Ellis Lake,CA,39.1486278486325,-121.5888507132,0.124736118640132
Tuolumne,Cherry Lake,CA,38.0007066322221,-119.907015213486,6.84234440165058
Riverside,Lake Mathews,CA,33.840507945316,-117.435668810372,10.3676877111075
Riverside,Lake Perris,CA,33.8570327977675,-117.173386354978,8.2130500159114
Sierra,Stampede Reservoir,CA,39.478332962377,-120.135216065634,12.9746993357433
Contra Costa,Los Vaqueros Reservoir,CA,37.8197457923522,-121.737484337966,6.087044961004
Mono,Lake Crowley,CA,37.6117383886542,-118.742102584353,18.7534948838138
Marin,Stafford Lake,CA,38.1138833130694,-122.643903133424,0.835993125213138
Ventura,Lake Casitas,CA,34.388198244751,-119.342482857944,6.07599439187005
Trinity,Trinity Lake,CA,40.9035935509595,-122.726928223441,58.6447626599384
El Dorado,Union Valley Reservoir,CA,38.8724312207845,-120.406780866737,10.4827898996826
Sacramento,Shortline Lake,CA,38.4340460326458,-121.389434210365,0.0508580983442482
Madera,Thousand Island Lake,CA,37.7208862993506,-119.183326607208,1.35127292564615
Madera,Emerald Lake,CA,37.7254989536722,-119.165140628919,0.0368500591173536
Mono,Waugh Lake,CA,37.7509267124623,-119.190957418547,0.628302673884512
Madera,Garnet Lake,CA,37.7090102063177,-119.162608913671,0.85515571230582
Los Angeles,Westlake Lake,CA,34.1432459749215,-118.828531995049,0.49381669820283
Calaveras,New Melones Lake,CA,37.993052375566,-120.507174725413,45.1381837659518
Sonoma,Lake Sonoma,CA,38.7342274899857,-123.056146182093,10.5878379495126
Yuba,New Bullards Bar Reservoir,CA,39.4425267248903,-121.131300665223,18.046336096043
Butte,Lake Oroville,CA,39.5908009744259,-121.447184197391,60.6544000997546
Sonoma,Santa Rosa Creek Reservoir,CA,38.4550323555496,-122.653049241114,0.241158341452118
Stanislaus,Modesto Reservoir,CA,37.6686242133486,-120.657308806328,8.955922391007
Orange,Laguna Niguel Lake,CA,33.5467423580463,-117.705265429277,0.122166229898918
Santa Clara,Almaden Lake,CA,37.2410803701896,-121.871402458732,0.133405629395572
Napa,Lake Berryessa,CA,38.5886932512887,-122.229379837032,76.4579754163948
Lake,Upper Bohn Lake,CA,38.7349916649562,-122.442880206803,0.299457173917605
Monterey,El Estero Lake,CA,36.5978044674475,-121.885326675935,0.0752386056761566
San Bernardino,Gene Wash Reservoir,CA,34.3005879339095,-114.172773483233,0.808871860089525
Santa Clara,Shoreline Lake,CA,37.4328127477266,-122.091703463631,0.19146007492197
Santa Clara,Uvas Reservoir,CA,37.0732643988145,-121.701001445239,1.03541268208854
Santa Clara,Vasona Reservoir,CA,37.2443452665055,-121.967626269854,0.204520263024248
Merced,San Luis Reservoir,CA,37.0578232295536,-121.121233971924,52.4349975832631
Santa Clara,Lexington Reservoir,CA,37.1914881103888,-121.988926388136,1.14103453799833
Santa Clara,Lake Cunningham,CA,37.3359320272849,-121.808512279632,0.201037457650395
Santa Clara,Calero Reservoir,CA,37.1825848409331,-121.782265985844,0.803788374786312
Santa Clara,Coyote Reservoir,CA,37.0969888748542,-121.539386759059,1.81796369891699
Santa Clara,Stevens Creek Reservoir,CA,37.2940674228216,-122.07872357567,0.346542152359377
Santa Clara,Calaveras Reservoir,CA,37.4712204554545,-121.817358989722,5.12444241008601
Riverside,Railroad Canyon Reservoir,CA,33.6886047713061,-117.26491553902,2.01119743324181
Los Angeles,Pyramid Lake,CA,34.6578993232544,-118.775277152669,5.03808867314656
Santa Barbara,Lake Cachuma,CA,34.5770034631482,-119.938231898646,12.7802183630701
Alpine,Lake Alpine,CA,38.476228206831,-119.999378463987,0.705161722026953
San Bernardino,Copper Basin Reservoir,CA,34.2867836736403,-114.229947722705,1.6427440980085
Santa Cruz,Pinto Lake,CA,36.9558591685068,-121.771512901773,0.41096840279297
Fresno,Grassy Lake,CA,37.4815428021414,-118.961833442163,0.0407618351427018
Fresno,Silver Pass Lake,CA,37.4589764206665,-118.923087604043,0.145900191518595
Fresno,Hortense Lake,CA,37.4895111170523,-118.91434935564,0.145456049431102
San Luis Obispo,Whale Rock Reservoir,CA,35.455704892208,-120.874496902113,2.02986505223159
San Luis Obispo,Santa Margarita Lake,CA,35.3286311758083,-120.476412579346,2.79739753433229
San Luis Obispo,Celery Lake,CA,35.0707719592955,-120.601194144461,0.0934898329266901
San Luis Obispo,Lake Nacimiento,CA,35.7412599537699,-120.945361435663,17.2685502055303
San Luis Obispo,White Lake,CA,35.0657787619303,-120.609032294394,0.177616728576232
San Luis Obispo,Mud Lake,CA,35.0630199199438,-120.611609799112,0.0446894813410164
Monterey,Lake San Antonio,CA,35.8473526898276,-120.972948816853,21.6111787047031
San Luis Obispo,Soda Lake,CA,35.2337863728795,-119.886211499668,10.2311031609037
Tulare,Wales Lake,CA,36.5991333022255,-118.315304164394,0.397825579356854
Tulare,Erin Lake,CA,36.5142892536468,-118.2863260086,0.08710623551715
Tulare,Upper Crabtree Lake,CA,36.5423451628665,-118.314629677991,0.326810169875877
Tulare,Amphitheater Lake,CA,36.4458322263041,-118.552098460411,0.118157529358088
Kern,Tom Sawyer Lake,CA,35.1507961194366,-118.492514836415,0.035301232389464
Kern,Hart Park Lake,CA,35.447686773384,-118.914085161011,0.0827253809502368
Fresno,Pika Lake,CA,37.5511265643111,-118.952559546972,0.0847009009570085
