NAME,lake,st2,lat,lon,area
Carroll,Province Lake,NH,43.6906402678286,-70.9948637000024,3.94960183990207
Strafford,Milton Pond,NH,43.4229189668093,-70.9800142870372,0.940901978324886
Carroll,Stump Pond,NH,43.6228508219325,-70.9818427418699,0.64716018624516
Coos,Rhubarb Pond,NH,45.2984729849055,-71.0851315587274,0.00428330471117211
Coos,Dream Lake,NH,44.4423324806182,-71.0952351140069,0.0471132572624963
Coos,Page Pond,NH,44.4438106992815,-71.1191320918581,0.0328764803775392
Carroll,Horn Pond,NH,43.5618673321851,-70.9593364569171,0.860363660459259
Coos,Umbagog Lake,NH,44.7628466469404,-71.0427114610105,30.8197480913137
Rockingham,World End Pond,NH,42.7550362402131,-71.1905007414711,0.398649473221622
Rockingham,Captain Pond,NH,42.8078746000916,-71.1733561501223,0.344151779212215
Hillsborough,Pierce Pond,NH,42.7073167931889,-71.6691494350724,0.0170987553915079
Cheshire,Robbins Pond,NH,42.717248697355,-72.0536935902989,0.170300789690848
Rockingham,Tuxbury Pond,NH,42.8678400677094,-70.9912413971147,0.483095655669598
Cheshire,Pecker Pond,NH,42.7152601406965,-71.9635163115625,0.10712327140999
Cheshire,Lake Monomonac,NH,42.718238757832,-71.9964595758746,2.38187435216377
Grafton,Densmore Pond,NH,43.6536442667564,-72.2527866926778,0.0186573666153424
Grafton,Canaan Street Lake,NH,43.6679627574665,-72.0349207682749,1.16140746919525
Grafton,Tewksbury Pond,NH,43.6089821160611,-71.9703566733902,0.195064893888599
Grafton,Kilton Pond,NH,43.5873839003239,-71.9758940409179,0.275373378849401
Merrimack,Pleasant Pond,NH,43.2430071809378,-71.755864374117,0.0643391968202916
Merrimack,Tom Pond,NH,43.2509490540253,-71.7548301468681,0.134406908742886
Merrimack,Little Turkey Pond,NH,43.18912773702,-71.5976253445479,0.625719046717299
Grafton,Occom Pond,NH,43.7111032958236,-72.2876827304968,0.0374065036868118
Grafton,Boston Lot Lake,NH,43.6658992083313,-72.2897672569821,0.181692239747431
Grafton,Echo Lake,NH,44.1754243263275,-71.6923997948334,0.150966185981936
Hillsborough,Deering Lake,NH,43.0591926774127,-71.84688375492,1.33603877273328
Rockingham,Horn's Pond,NH,42.8829160172962,-71.3305419395798,0.00679165745198758
Rockingham,Hoods Pond,NH,42.8851451253201,-71.3304812283911,0.0298243358383044
Coos,Upper Lake of the Clouds,NH,44.2582354579826,-71.3174558358999,0.00427827900542433
Coos,Lower Lake of the Clouds,NH,44.2592796475515,-71.3168196342869,0.00167939051200183
Cheshire,Wilson Pond,NH,42.9014410062096,-72.2619767795754,0.300107372579086
Hillsborough,Nutts Pond,NH,42.9606281840391,-71.4483898326876,0.0700762240507349
Rockingham,Lafayette Mineral Spring,NH,42.8622144591865,-71.3069184025439,0.0329966053270701
Rockingham,Kendall Pond,NH,42.8411566405423,-71.3498714376606,0.0139392293878478
Rockingham,Scobie Pond,NH,42.911186720613,-71.3435338931891,0.0926853373943503
Grafton,Lonesome Lake,NH,44.139795949966,-71.7010988825043,0.0556436429914729
Grafton,Profile Lake,NH,44.1638400244562,-71.6777123080401,0.0560118918313763
Hillsborough,Round Pond,NH,42.7965272754609,-71.5325190722622,0.0628711262036751
Cheshire,Damon Mill Pond,NH,42.7270270831595,-72.0782114156735,0.101725027971396
Hillsborough,Old Wilton Reservoir,NH,42.8468682989705,-71.7688492216439,0.00393165743054769
Rockingham,Lagoon 1,NH,42.9985001733048,-70.9418511879787,0.0365479697292529
Rockingham,Lagoon 3,NH,42.9962481333196,-70.9404133142987,0.0237493614949198
Grafton,Hanover Center Reservoir,NH,43.715309824211,-72.1976258396134,0.12566507578382
Grafton,North Woodstock Reservoir,NH,44.0421789666008,-71.7077760427374,0.00467652196389052
Grafton,Lincoln Reservoir,NH,44.0802667433038,-71.6785515356952,0.000521349883656322
Carroll,Whitton Pond,NH,43.9409786698621,-71.1960398351243,0.669425847244823
Carroll,Grassy Pond,NH,43.6947661198235,-71.4286269777063,0.0687718409370555
Carroll,Ledgy Pond,NH,43.7142811308896,-71.3882133181964,0.15966698855636
Carroll,Lower Hall Pond,NH,43.8560416525243,-71.5401008499674,0.0542949561363053
Carroll,Upper Hall Pond,NH,43.8671567221538,-71.5500049126718,0.0908778226164752
Carroll,Al's Pond,NH,43.8350688389056,-71.4146863984794,0.0144324832668379
Carroll,Teacup Lake,NH,43.8566343672529,-71.4403184146062,0.0048016911386277
Carroll,Dan Hole River Reservoir,NH,43.7556025664438,-71.1725880572234,0.0259996905206873
Carroll,Lost Pond,NH,43.7025421981462,-71.0839879932875,0.0131807507019687
Carroll,Black Pond,NH,43.6919554792188,-71.083863632712,0.0206605170348572
Carroll,White Lake,NH,43.8396410545314,-71.2230040651714,0.526892613669684
Carroll,Chocorua Lake,NH,43.9033374050838,-71.2376616585312,0.941395020166322
Carroll,Tilton Pond,NH,43.8997664271955,-71.3469602096742,0.00867890722713456
Carroll,Little Chocorua Lake,NH,43.8944658372413,-71.230592382086,0.0873531127556434
Carroll,Purity Lake,NH,43.870390287807,-71.08459666715,0.38838165596386
Carroll,Crystal Lake,NH,43.9096419788486,-71.0744723559887,0.379624131187823
Carroll,Kittredge Pond,NH,44.1127272640542,-71.2151205439215,0.0282701491642462
Carroll,Jackson Town Pond,NH,44.1438637718658,-71.1822779161729,0.00189088186536124
Carroll,Woodman Lake,NH,43.6379783843609,-70.9830990562909,0.0609446384822655
Carroll,Upper Bucknell Pond,NH,43.8090327092797,-71.0015593781394,0.016476883423369
Carroll,Lower Bucknell Pond,NH,43.8087039062434,-70.9958715364765,0.00422725314943373
Rockingham,Wash Pond,NH,42.8865107915946,-71.1784542813862,0.684226495651579
Rockingham,Hovey Meadow Pond,NH,42.8353072602579,-71.1748725638762,0.0163502048874449
Rockingham,Blunts Pond,NH,42.8275135352612,-71.1291208437745,0.0318298548760254
Rockingham,Shop Pond,NH,42.8830902961936,-71.1904580145006,0.00946915813590867
Rockingham,Cains Millpond,NH,42.8796962486022,-70.8660390188767,0.0288282582150447
Rockingham,Hunt Pond,NH,42.9466357927869,-71.20432677583,0.0426646432970341
Rockingham,Cub Pond,NH,42.9228494369643,-71.1492157979571,0.242952283987511
Rockingham,Angle Pond,NH,42.9005571647584,-71.1587883947198,0.647288052493422
Rockingham,Showell Pond,NH,42.9080684614243,-71.1760954771226,0.081026770670414
Rockingham,Punch Pond,NH,42.9191569583323,-71.1539409111524,0.0420501768191186
Rockingham,Little Cub Pond,NH,42.9189865566587,-71.1414937964449,0.0471310739198855
Rockingham,Lily Pond,NH,42.9394431496916,-71.1848237860382,0.0535181026870297
Rockingham,Cedar Swamp Pond,NH,42.8998887154762,-71.0603890349949,0.03687136917679
Rockingham,Half Moon Pond,NH,42.9202514127367,-71.0748767589265,0.0772973748379888
Rockingham,Powwow Pond,NH,42.9141888789507,-71.0335903210006,1.08771591708089
Rockingham,Greenwood Pond,NH,42.9369890505539,-71.0612439055915,0.212714114457607
Rockingham,Pheasant Pond,NH,42.9501782374805,-71.0119054105991,0.000987916207892111
Rockingham,Philbrick Pond,NH,42.9406932584759,-70.9440564463534,0.00558870884936567
