NAME,lake,st2,lat,lon,area
Canyon,Lake Lowell,ID,43.5578619308069,-116.678856393834,27.87086676863
Gem,Black Canyon Reservoir,ID,43.92764725311,-116.40131920733,2.46180236897668
Ada,Parkcenter Pond,ID,43.5977015951771,-116.18150278336,0.0313737414026115
Ada,Lucky Peak Reservoir,ID,43.5649682372774,-115.997892644077,10.9701382500117
Franklin,Oneida Narrows Reservoir,ID,42.2886093982646,-111.732115545406,1.4342132216838
Caribou,Grace Reservoir,ID,42.5888638073918,-111.726368542664,0.0615317099464182
Caribou,Alexander Reservoir,ID,42.6508263346888,-111.654921514796,4.19520867767972
Adams,Brundage Reservoir,ID,45.0526135330753,-116.121244836728,1.11781670502185
Valley,Granite Lake,ID,45.1038759623304,-116.075500850025,0.752065457217768
Valley,Upper Payette Lake,ID,45.1278290517389,-116.021691449027,1.17465231580728
Valley,Box Lake,ID,45.0195569261788,-115.98122613867,0.548884852016797
Valley,Little Payette Lake,ID,44.9163653865867,-116.034091640915,6.0438244910945
Valley,Warm Lake,ID,44.6452597912568,-115.670199686107,1.71974318099123
Valley,Horsethief Reservoir,ID,44.5108346858519,-115.915900107251,0.922846135984845
Elmore,Little Camas Reservoir,ID,43.3360786490084,-115.381271285473,4.66782562259516
Franklin,Lamont Reservoir,ID,42.108730174772,-111.816251864439,0.317334651468732
Franklin,Johnson Reservoir,ID,42.1089399729314,-111.808374966175,0.162494436668919
Franklin,Glendale Reservoir,ID,42.1341283238084,-111.798321688901,0.799844847443169
Franklin,Foster Reservoir,ID,42.1269352620273,-111.837230561418,0.418162986596365
Franklin,Hinkley Reservoir,ID,42.0241516784912,-111.872371171504,0.0634948333912026
Valley,East Mountain Reservoir,ID,44.3928508240261,-115.976109990208,0.0609043998662025
Valley,Davis Reservoir,ID,44.5220237817023,-115.988757463415,0.257945818299472
Valley,Calendar Reservoir,ID,44.5533922834431,-115.996687553103,0.323856306865676
Valley,Smalley Reservoir,ID,44.593857468933,-116.012392541425,0.0344031418940602
Valley,Jemima K Reservoir,ID,44.5809628251694,-116.005374202664,0.315349516415263
Adams,Ben Ross Reservoir,ID,44.5174213517938,-116.438883242951,1.46294362954937
Washington,Crane Creek Reservoir,ID,44.3648432206906,-116.57861439085,11.7186839157199
Adams,Lost Valley Reservoir,ID,44.9652801987369,-116.463293832277,2.81420999418849
Custer,Redfish Lake,ID,44.1171618519204,-114.931637390139,6.11357291591075
Custer,Stanley Lake,ID,44.2442708523196,-115.058062526474,0.755730651820095
Gem,Sage Hen Reservoir,ID,44.3293552244595,-116.183904376551,0.933722323886677
Washington,Paddock Valley Reservoir,ID,44.2307477606015,-116.602622313027,4.41969370386592
Blaine,Alturas Lake,ID,43.9138473071099,-114.861253128912,3.43721156397044
Valley,Lake Cascade,ID,44.597021784033,-116.097935283199,100.034306271624
Idaho,Dennis Lakes,ID,45.5367702109775,-114.879001837405,0.123377802429448
Washington,Swain Number Two Reservoir,ID,44.253360869099,-116.66562260758,0.0886339583268306
Washington,Swain Number One Reservoir,ID,44.2741014588053,-116.669278365494,0.0564186989626429
Idaho,Lottie Lake,ID,46.266930571635,-115.251587344388,0.0346508651802105
Idaho,Maude Lake,ID,46.2587115802364,-115.255912870755,0.024439277511825
Idaho,Shasta Lake,ID,46.2506005725361,-115.201465427563,0.0348364451688829
Idaho,North Lone Lake,ID,46.2255561533022,-115.179390948471,0.0596033976165286
Idaho,South Lone Lake,ID,46.2195568340937,-115.17534481072,0.0546576339379513
Idaho,Long Lake,ID,46.3455710657922,-115.149161344656,0.11960823439281
Idaho,Sponge Lake,ID,46.3588593106612,-115.102842186472,0.0491304410110427
Idaho,Eagle Mountain Lake,ID,46.3416930998882,-115.113144950611,0.0240837711169298
Twin Falls,Twin Falls Reservoir,ID,42.5843845843158,-114.344805938708,0.363092454803364
Shoshone,Lower Stevens Lake,ID,47.4335863593971,-115.759685392871,0.11360011699226
Shoshone,Upper Stevens Lake,ID,47.4280252540353,-115.762563161053,0.0487736093618569
Boundary,Smith Lake,ID,48.7770621726204,-116.261489849066,0.131503732728617
Bonner,Blanchard Lake,ID,48.0086697998613,-116.972013684126,0.522304005830535
Kootenai,Avondale Lake,ID,47.7732691247619,-116.755933304977,0.268591404225238
Valley,Blue Lake,ID,44.409026769934,-116.134956556114,0.0536371555892365
Valley,Potters Pond,ID,44.4195397378938,-116.132049570781,0.00207929072404424
Valley,Duck Lake,ID,45.0597395907747,-115.931801298384,0.0539890084021328
Valley,Hum Lake,ID,45.069863047485,-115.906450739819,0.076039502844269
Valley,Snow Slide Lake,ID,44.983166352521,-115.933830828945,0.0428306238411506
Valley,Sisters Lakes,ID,45.0285901523573,-115.991377810644,0.031492750568477
Nez Perce,Mann Lake,ID,46.3720450685988,-116.853255534722,0.432910237412032
Canyon,Wilson Ponds,ID,43.5375207542729,-116.554948091353,0.0378887787500034
Fremont,Henrys Lake,ID,44.6412019886245,-111.403352755791,24.8851540681221
Boundary,McArthur Lake,ID,48.5138998704346,-116.451990746703,1.18172028998945
