NAME,lake,st2,lat,lon,area
Larimer,Horseshoe Lake,CO,40.4405239977982,-105.055794628141,2.4345903601737
Larimer,Boyd Lake,CO,40.434030593473,-105.03342838847,6.08807431358086
Larimer,Silver Lake,CO,40.4133419088584,-105.065656439757,0.177487655240615
Larimer,Lake Loveland,CO,40.4123428649592,-105.087393326618,1.85465018693236
Larimer,Lee Lake,CO,40.6010704885973,-105.132743531428,0.0451099633502792
Larimer,College Lake,CO,40.580295376728,-105.149967392761,0.261047310174044
Larimer,Warren Lake,CO,40.5332313591165,-105.061493792172,0.616942712233472
Larimer,Harmony Reservoir,CO,40.5282402347388,-105.063999085351,0.0494574084227251
Jefferson,Evergreen Lake,CO,39.6318812909283,-105.326995712083,0.167233062874392
Denver,Smith Lake,CO,39.7047706538967,-104.970883066855,0.0701784501156736
Boulder,Autrey Reservoir,CO,39.9309329077495,-105.141010683716,0.0476735664304912
Douglas,Bar CCC Reservoir,CO,39.5151026013691,-104.776729778526,0.0534591426915675
Jefferson,Evergreen Highlands Pond,CO,39.5925584669642,-105.281558590992,0.00640062761860118
Denver,Fishing Pond,CO,39.7065833177026,-104.969362845149,0.00483298881331257
Jefferson,Crown Hill Lake,CO,39.7576300385924,-105.102538583425,0.226656073302185
Jefferson,Kestrel Pond,CO,39.7599545969351,-105.105446348942,0.025458707569153
Boulder,Warembourg Fishing Pond,CO,39.9696122521111,-105.14370458305,0.00562700460408003
Boulder,Harper Lake,CO,39.980363411813,-105.162875118123,0.119412410007841
Larimer,Lake Estes,CO,40.3763750580297,-105.496454743942,0.54737994749773
Larimer,Fish Creek,CO,40.3731586023214,-105.494437655576,0.064113816392192
Boulder,Dodd Reservoir,CO,40.1012834766272,-105.187216493477,0.12774052707281
Boulder,Boulder Reservoir,CO,40.0783506725134,-105.222085729864,2.31734586752531
Boulder,Coot Lake,CO,40.0871387414456,-105.208898504669,0.105263372523568
Boulder,Waneka Lake,CO,39.9948892527066,-105.112194836239,0.201885268409265
Gilpin,Thorn Lake,CO,39.8795942278892,-105.458829838529,0.023277185134772
Denver,Grasmere Lake,CO,39.6955898805743,-104.971493580641,0.0660074726569642
El Paso,Curr Reservoir,CO,38.7791649363427,-104.82178039315,0.134875595819938
El Paso,South Suburban Reservoir,CO,38.7955850023812,-104.865572577282,0.0437272316875645
El Paso,Gold Camp Reservoir,CO,38.7948992567468,-104.870912549339,0.0435666100561372
Boulder,Baseline Reservoir,CO,39.9967355890511,-105.20551356624,1.10726292628948
Boulder,Hillcrest Reservoir,CO,40.0194751943482,-105.195106679807,0.517457779442021
Boulder,Valmont Reservoir,CO,40.0270215106477,-105.19054403984,1.16988456361412
Boulder,Leggett Reservoir,CO,40.0238974822857,-105.203521505132,0.415093508018493
Larimer,Lake Helene,CO,40.3201207749363,-105.685838819382,0.00886834291419129
