NAME,lake,st2,lat,lon,area
Bowie,Whaley Lake,TX,33.5449244245374,-94.3334937489197,0.173764061821002
Orange,Pruitt Lake,TX,30.1953842596811,-93.7087190949884,0.100758681012033
Orange,Swift Lake,TX,30.2216859860778,-93.7181589177282,0.00767033915705391
Newton,Bose Lake,TX,30.581323689384,-93.7266418022375,0.00918134552467956
Newton,Circle Lake,TX,30.4659090218815,-93.7129497746233,0.0180457489730914
Newton,Dead Lake,TX,30.4864472869056,-93.7183824571753,0.0300840124132949
Newton,Howell Lake,TX,30.5243898160262,-93.7283245468826,0.00493904781105734
Newton,Morgan Lake,TX,30.4112179034131,-93.7414407442033,0.0381880097395308
Newton,Pine Lake,TX,30.521919286757,-93.7228545728093,0.0102572277211685
Newton,Alligator Lake,TX,30.8259084274912,-93.5617105545013,0.0210288133981102
Newton,Catfish Lake,TX,31.0306964603675,-93.5226456807431,0.0112091141236708
Newton,Evans Old River,TX,30.9360273945682,-93.5339716687696,0.0361682643326838
Newton,Wood Lake,TX,31.0095320331713,-93.557737250084,0.0183956187161358
Marion,Monterey Lake,TX,32.8329983172677,-94.0450597236663,0.220203819902771
Orange,Sabine Lake,TX,29.8862436766558,-93.8420028924566,230.757127270192
Sabine,Toledo Bend Reservoir,TX,31.5028350507194,-93.7374813762848,669.088327611959
Reeves,Red Bluff Reservoir,TX,31.9443672328428,-103.933601741926,22.4170796002443
Hudspeth,Butterfield Tank,TX,31.9968297076901,-105.781782991484,0.013199933699935
Loving,North Tank,TX,31.9989098003919,-103.765670248598,0.00214613871609601
Fannin,Lake Fannin,TX,33.7778636293352,-96.1565988043216,0.143885652647174
Red River,Forty-one Cut-off Lake,TX,33.7528187036008,-94.7669661527198,1.07552056890558
Red River,Wright Lake,TX,33.9353864784928,-95.2415305661669,0.123897022856383
Hemphill,Soil Conservation Service Site 32 Reservoir,TX,35.7379918237737,-100.003332495268,0.182413908733963
Tarrant,Marine Creek Lake,TX,32.8290449362087,-97.3972958055017,0.946574257834382
Galveston,Lake Madeline,TX,29.2649548849441,-94.8448157691033,0.207623361109636
Brazoria,McCormack Reservoir,TX,29.1379249903628,-95.3243287425087,0.633837089517214
Kaufman,West Lake,TX,32.55635292239,-96.1855260861303,0.135885696883957
Harris,Lynchburg Reservoir,TX,29.7759687934473,-95.0687878724549,0.780981597460205
San Patricio,Rincon Bayou,TX,27.8910517094196,-97.5635181678669,0.51068579398337
Cameron,Laguna Larga,TX,26.0712099900734,-97.2814737555407,6.36626620510088
