NAME,lake,st2,lat,lon,area
Oconee,Ramsey Pond,SC,34.6136376282655,-83.2233507897128,0.0110446255833154
Oconee,Tugalo Lake,SC,34.7300922271453,-83.3502793952976,2.03671350327598
Allendale,Dead River Lake,SC,32.9910190541727,-81.4901820282623,0.0596222612224597
Abbeville,Richard B. Russell Lake,SC,34.1385037117121,-82.671816755347,84.3405217498413
Anderson,Lake Hartwell,SC,34.4995532125483,-82.8999851342846,219.933078308618
Greenville,Lake Lanier,SC,35.1905123312637,-82.2392019687461,0.3440749360685
Dillon,Deadman Lakes,SC,34.2965851721368,-79.0838177738486,0.00201537373872451
Spartanburg,Clifton Mill Number Three Pond,SC,35.1014251726471,-81.9620050120063,1.19454412132701
Horry,Pond 28,SC,33.898364316424,-78.598298959956,0.00439155814942424
Lancaster,Carnes Lake,SC,34.8158088107152,-80.625225406407,0.0184752288082442
Horry,Pomd 29,SC,33.8997572241139,-78.5993720690624,0.0012552112580901
Oconee,Lake Jocassee,SC,34.992984644193,-82.9395515966949,31.3402466848285
York,Heritage Lake,SC,35.0591177899692,-80.9097214046026,0.0511020728952255
Horry,Clear Pond,SC,33.7989090181237,-78.9533704050778,0.00725650383941403
Pickens,Reflection Pond,SC,34.6774730643905,-82.8362650241792,0.00433042084276489
Charleston,Colonial Lake,SC,32.7768709389159,-79.9411405537195,0.0288375075043905
Oconee,Coneross Creek Reservoir,SC,34.7269859495297,-83.1101764706693,0.269820867428725
Pickens,Reedy Cove Creek Lake,SC,35.0249648133515,-82.7996188571534,0.0359196105093076
Oconee,Cox Pond,SC,34.6868573057655,-83.1729166980509,0.00172036996753906
Anderson,Hammonds Lake,SC,34.6801298001332,-82.5935483090544,0.00580214727270227
Oconee,Reids Pond,SC,34.7298430289272,-83.1177345802724,0.00347025218885916
Oconee,Lake Cheohee,SC,34.9313305510647,-83.0694404108407,0.120191031891812
Oconee,Negro Fork Reservoir,SC,34.7279641793572,-83.0831493659659,0.0630939263332987
Oconee,Beaverdam Watershed Five Lake,SC,34.5684458598073,-82.9265364195515,0.0704793662388459
Pickens,Duck Pond,SC,34.6752284673089,-82.8209293000849,0.00456772212980388
Oconee,Crystal Lake,SC,34.8282122216284,-83.1389769511726,0.204730411494497
Pickens,Lake Isaaqueena,SC,34.7422304954526,-82.8616671484678,0.427997788946957
Pickens,Praters Creek Pond,SC,34.8466265689852,-82.7795226494857,0.0169266288302963
Oconee,Whitewater Lake,SC,34.9084194120434,-83.0092592045879,0.218118377425433
Anderson,Baskin Pond,SC,34.3229165190425,-82.7029232015243,0.0101612495863851
Abbeville,Four H Club Lake,SC,34.0918499375758,-82.3604533852287,0.00392237067327343
Abbeville,Sherard Lake,SC,34.0778829263318,-82.5631784765868,0.0847395992611345
Oconee,Spearman Pond,SC,34.571372647616,-83.0435158444888,0.00918341878106659
Pickens,Country Club Lake,SC,34.8404167289555,-82.685673597656,0.204296909976602
Anderson,Ivester Lake,SC,34.5072104800525,-82.521233662241,0.00472913106844429
Oconee,Miller Pond,SC,34.682079049826,-83.1580952897105,0.0131162888516965
Abbeville,Parsons Mountain Lake,SC,34.0968373783367,-82.3582661124472,0.149859600796657
Oconee,Marritt Pond,SC,34.6901960896596,-83.0731645824648,0.0184656790789642
Oconee,Chattooga Lake,SC,34.8961244949429,-83.1550621895035,0.150390753694423
Pickens,Hayes and Collins Lake,SC,34.8874003031546,-82.773739181258,0.028709046330334
Oconee,Beaverdam Watershed Four Lake,SC,34.5549391620962,-82.9775278110241,0.114785723593371
Oconee,Butts Pond,SC,34.7391252875189,-83.2173808287704,0.00532642712174984
Pickens,Mcjunkins Pond,SC,34.8498269935237,-82.7737109008574,0.0254224856501606
Oconee,Lake Front Homes Pond,SC,34.9237184621907,-83.1246027412246,0.083145841842696
Pickens,Holden Pond,SC,34.8550749123232,-82.7164862671796,0.0155316501265004
Anderson,Three and Twenty Creek Watershed One Reservoir,SC,34.7337724386733,-82.5703182663708,0.120265826855199
Oconee,Bookers Lake,SC,34.8260849240621,-83.0669005645828,0.0489144519892345
Anderson,Cater’s Lake,SC,34.5197325793512,-82.6453196483039,0.0104543807813835
Oconee,Adams Pond,SC,34.6607276945856,-83.0124752155955,0.00782986450399183
Anderson,Morrisons Lake,SC,34.6058527943025,-82.5637210437154,0.0190249177815861
Oconee,Lake Leroy,SC,34.874623543315,-83.1502194224157,0.282393577085255
Pickens,Ile Creek Lake,SC,34.8599310440006,-82.8485409659028,0.0441620672588238
Abbeville,Wakefield Pond,SC,34.0867364572463,-82.5115962925136,0.0614589559821433
Pickens,Heritage Pond,SC,34.6743078270033,-82.8227378438231,0.000917550638639431
Oconee,Mitchells Lake,SC,34.5748780625279,-82.988023743478,0.00304097007878383
Abbeville,L R Powell Lake,SC,34.2757870877226,-82.4180301796271,0.0692396880764508
Oconee,Freeman Pond,SC,34.6352202811863,-83.124650099144,0.00562464035998192
Oconee,Dickson Lake,SC,34.6747875358109,-83.1295356877916,0.00896043313090265
Oconee,Keaslers Pond,SC,34.5722902039716,-82.9803287551099,0.0147002328241716
Pickens,Twelve Mile River Watershed Six Reservoir,SC,34.9133402408468,-82.7303420017791,0.348813302932235
Pickens,Old Seneca River Channel,SC,34.6753404478118,-82.8495309697379,0.0703354543241059
Oconee,Coneross Watershed 9-A Reservoir,SC,34.6922287624927,-83.0964153094373,0.0880239260922575
Anderson,Broadway Lake,SC,34.4565960284451,-82.5900402523305,1.08832734155761
Oconee,Ables Pond,SC,34.5643769752385,-83.009017508106,0.00985346926435124
